PMID	KW1	KW2	link	link_explicit	QuerySet
32130969	diabetes mellitus type 1/chemically induced	exanthema/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	fatigue/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	hepatitis autoimmune/etiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	hypophysitis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	ipilimumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	myasthenia gravis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	myocarditis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	nephritis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	nivolumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	diabetes mellitus type 1/chemically induced	pruritus/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
35842365	diarrhea	immune checkpoint inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35842365/"", ""35842365"")"	https://pubmed.ncbi.nlm.nih.gov/35842365	pmid-ICI_and_Colitis.txt
32780983	diarrhea	immune checkpoint inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32780983/"", ""32780983"")"	https://pubmed.ncbi.nlm.nih.gov/32780983	pmid-ICI_and_Colitis.txt
35842365	diarrhea	inflammatory bowel diseases	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35842365/"", ""35842365"")"	https://pubmed.ncbi.nlm.nih.gov/35842365	pmid-ICI_and_Colitis.txt
35842365	diarrhea	neoplasms	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35842365/"", ""35842365"")"	https://pubmed.ncbi.nlm.nih.gov/35842365	pmid-ICI_and_Colitis.txt
35842365	diarrhea	recurrence	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35842365/"", ""35842365"")"	https://pubmed.ncbi.nlm.nih.gov/35842365	pmid-ICI_and_Colitis.txt
33290513	diarrhea/chemically induced	feces	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33290513/"", ""33290513"")"	https://pubmed.ncbi.nlm.nih.gov/33290513	pmid-ICI_and_Colitis.txt
33436487	diarrhea/chemically induced	feces/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33436487/"", ""33436487"")"	https://pubmed.ncbi.nlm.nih.gov/33436487	pmid-ICI_and_Colitis.txt
33436487	diarrhea/chemically induced	leukocyte l1 antigen complex/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33436487/"", ""33436487"")"	https://pubmed.ncbi.nlm.nih.gov/33436487	pmid-ICI_and_Colitis.txt
32584703	diarrhea/chemically induced	LTF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32584703/"", ""32584703"")"	https://pubmed.ncbi.nlm.nih.gov/32584703	pmid-ICI_and_Colitis.txt
31609734	diarrhea/chemically induced	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31609734/"", ""31609734"")"	https://pubmed.ncbi.nlm.nih.gov/31609734	pmid-ICI_and_Colitis.txt
33436487	diarrhea/chemically induced	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33436487/"", ""33436487"")"	https://pubmed.ncbi.nlm.nih.gov/33436487	pmid-ICI_and_Colitis.txt
34107499	diarrhea/chemically induced	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34107499/"", ""34107499"")"	https://pubmed.ncbi.nlm.nih.gov/34107499	pmid-ICI_and_Colitis.txt
34380976	diarrhea/chemically induced	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34380976/"", ""34380976"")"	https://pubmed.ncbi.nlm.nih.gov/34380976	pmid-ICI_and_Colitis.txt
36377339	diarrhea/chemically induced	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36377339/"", ""36377339"")"	https://pubmed.ncbi.nlm.nih.gov/36377339	pmid-ICI_and_Colitis.txt
32780984	diarrhea/therapy	immune checkpoint inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32780984/"", ""32780984"")"	https://pubmed.ncbi.nlm.nih.gov/32780984	pmid-ICI_and_Colitis.txt
32780984	diarrhea/therapy	neoplasms/therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32780984/"", ""32780984"")"	https://pubmed.ncbi.nlm.nih.gov/32780984	pmid-ICI_and_Colitis.txt
36377339	disease progression	enterocolitis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36377339/"", ""36377339"")"	https://pubmed.ncbi.nlm.nih.gov/36377339	pmid-ICI_and_Colitis.txt
36377339	disease progression	gastritis/complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36377339/"", ""36377339"")"	https://pubmed.ncbi.nlm.nih.gov/36377339	pmid-ICI_and_Colitis.txt
36377339	disease progression	glucocorticoids/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36377339/"", ""36377339"")"	https://pubmed.ncbi.nlm.nih.gov/36377339	pmid-ICI_and_Colitis.txt
36377339	disease progression	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36377339/"", ""36377339"")"	https://pubmed.ncbi.nlm.nih.gov/36377339	pmid-ICI_and_Colitis.txt
32028372	disease susceptibility	nivolumab/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32028372/"", ""32028372"")"	https://pubmed.ncbi.nlm.nih.gov/32028372	pmid-ICI_and_Colitis.txt
32028372	disease susceptibility	postoperative complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32028372/"", ""32028372"")"	https://pubmed.ncbi.nlm.nih.gov/32028372	pmid-ICI_and_Colitis.txt
32540858	dose-response relationship drug	drugs investigational/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32540858/"", ""32540858"")"	https://pubmed.ncbi.nlm.nih.gov/32540858	pmid-ICI_and_Colitis.txt
33290513	dose-response relationship drug	feces	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33290513/"", ""33290513"")"	https://pubmed.ncbi.nlm.nih.gov/33290513	pmid-ICI_and_Colitis.txt
32540858	dose-response relationship drug	neoplasms/diagnosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32540858/"", ""32540858"")"	https://pubmed.ncbi.nlm.nih.gov/32540858	pmid-ICI_and_Colitis.txt
32540858	dose-response relationship drug	pneumonia/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32540858/"", ""32540858"")"	https://pubmed.ncbi.nlm.nih.gov/32540858	pmid-ICI_and_Colitis.txt
33290513	dose-response relationship drug	steroids/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33290513/"", ""33290513"")"	https://pubmed.ncbi.nlm.nih.gov/33290513	pmid-ICI_and_Colitis.txt
32414860	drug resistance/immunology	glucocorticoids/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32414860	drug resistance/immunology	immunosuppressive agents/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32414860	drug resistance/immunology	infliximab/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32414860	drug resistance/immunology	intestinal mucosa/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32414860	drug resistance/immunology	melanoma/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32414860	drug resistance/immunology	mucositis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
32414860	drug resistance/immunology	skin neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32414860/"", ""32414860"")"	https://pubmed.ncbi.nlm.nih.gov/32414860	pmid-ICI_and_Colitis.txt
34987517	drug synergism	drug-related side effects and adverse reactions/prevention & control	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug synergism	growth inhibitors/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug synergism	lymphocytes tumor-infiltrating/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug synergism	MTOR	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
33495297	drug synergism	myeloid-derived suppressor cells/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	drug synergism	PARP1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
34987517	drug synergism	phosphatidylinositol 3-kinases/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
33495297	drug synergism	phthalazines/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	drug synergism	piperazines/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
33495297	drug synergism	poly(adp-ribose) polymerase inhibitors/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
34987517	drug synergism	sirolimus/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
33495297	drug synergism	TIPARP	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33495297/"", ""33495297"")"	https://pubmed.ncbi.nlm.nih.gov/33495297	pmid-ICI_and_Colitis.txt
32418993	drug-related side effects and adverse reactions	infliximab/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32418993/"", ""32418993"")"	https://pubmed.ncbi.nlm.nih.gov/32418993	pmid-ICI_and_Colitis.txt
32162824	drug-related side effects and adverse reactions	infliximab/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32162824/"", ""32162824"")"	https://pubmed.ncbi.nlm.nih.gov/32162824	pmid-ICI_and_Colitis.txt
32418993	drug-related side effects and adverse reactions	melanoma/complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32418993/"", ""32418993"")"	https://pubmed.ncbi.nlm.nih.gov/32418993	pmid-ICI_and_Colitis.txt
32162824	drug-related side effects and adverse reactions	melanoma/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32162824/"", ""32162824"")"	https://pubmed.ncbi.nlm.nih.gov/32162824	pmid-ICI_and_Colitis.txt
32162824	drug-related side effects and adverse reactions	TNF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32162824/"", ""32162824"")"	https://pubmed.ncbi.nlm.nih.gov/32162824	pmid-ICI_and_Colitis.txt
32418993	drug-related side effects and adverse reactions	urothelium/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32418993/"", ""32418993"")"	https://pubmed.ncbi.nlm.nih.gov/32418993	pmid-ICI_and_Colitis.txt
35191192	drug-related side effects and adverse reactions/diagnosis	ipilimumab/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35191192/"", ""35191192"")"	https://pubmed.ncbi.nlm.nih.gov/35191192	pmid-ICI_and_Colitis.txt
35191192	drug-related side effects and adverse reactions/diagnosis	nivolumab/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35191192/"", ""35191192"")"	https://pubmed.ncbi.nlm.nih.gov/35191192	pmid-ICI_and_Colitis.txt
34987517	drug-related side effects and adverse reactions/prevention & control	growth inhibitors/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug-related side effects and adverse reactions/prevention & control	immune checkpoint inhibitors/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug-related side effects and adverse reactions/prevention & control	lymphocytes tumor-infiltrating/immunology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug-related side effects and adverse reactions/prevention & control	MTOR	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug-related side effects and adverse reactions/prevention & control	phosphatidylinositol 3-kinases/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
34987517	drug-related side effects and adverse reactions/prevention & control	sirolimus/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34987517/"", ""34987517"")"	https://pubmed.ncbi.nlm.nih.gov/34987517	pmid-ICI_and_Colitis.txt
32540858	drugs investigational/administration & dosage	immune checkpoint inhibitors/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32540858/"", ""32540858"")"	https://pubmed.ncbi.nlm.nih.gov/32540858	pmid-ICI_and_Colitis.txt
32540858	drugs investigational/administration & dosage	neoplasms/diagnosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32540858/"", ""32540858"")"	https://pubmed.ncbi.nlm.nih.gov/32540858	pmid-ICI_and_Colitis.txt
32540858	drugs investigational/administration & dosage	pneumonia/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32540858/"", ""32540858"")"	https://pubmed.ncbi.nlm.nih.gov/32540858	pmid-ICI_and_Colitis.txt
34162429	dysbiosis/etiology	host microbial interactions/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34162429/"", ""34162429"")"	https://pubmed.ncbi.nlm.nih.gov/34162429	pmid-ICI_and_Colitis.txt
34162429	dysbiosis/etiology	metabolome/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34162429/"", ""34162429"")"	https://pubmed.ncbi.nlm.nih.gov/34162429	pmid-ICI_and_Colitis.txt
34162429	dysbiosis/etiology	neoplasms/complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34162429/"", ""34162429"")"	https://pubmed.ncbi.nlm.nih.gov/34162429	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	hepatitis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	myocarditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	neoplasms/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	pancreatitis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	pericarditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	pneumonia/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	sarcoidosis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
33375984	encephalitis/diagnostic imaging	thyroiditis/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33375984/"", ""33375984"")"	https://pubmed.ncbi.nlm.nih.gov/33375984	pmid-ICI_and_Colitis.txt
35801666	endometrial neoplasms/drug therapy	neoplasm recurrence local/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35801666/"", ""35801666"")"	https://pubmed.ncbi.nlm.nih.gov/35801666	pmid-ICI_and_Colitis.txt
36377339	enterocolitis/chemically induced	gastritis/complications	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36377339/"", ""36377339"")"	https://pubmed.ncbi.nlm.nih.gov/36377339	pmid-ICI_and_Colitis.txt
36377339	enterocolitis/chemically induced	glucocorticoids/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36377339/"", ""36377339"")"	https://pubmed.ncbi.nlm.nih.gov/36377339	pmid-ICI_and_Colitis.txt
34107499	escherichia coli infections/drug therapy	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34107499/"", ""34107499"")"	https://pubmed.ncbi.nlm.nih.gov/34107499	pmid-ICI_and_Colitis.txt
34107499	escherichia coli infections/drug therapy	virus diseases/etiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34107499/"", ""34107499"")"	https://pubmed.ncbi.nlm.nih.gov/34107499	pmid-ICI_and_Colitis.txt
33746162	esophagitis	immune checkpoint inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33746162/"", ""33746162"")"	https://pubmed.ncbi.nlm.nih.gov/33746162	pmid-ICI_and_Colitis.txt
33746162	esophagitis	ulcer/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33746162/"", ""33746162"")"	https://pubmed.ncbi.nlm.nih.gov/33746162	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	fatigue/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	hepatitis autoimmune/etiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	hypophysitis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	ipilimumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	myasthenia gravis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	myocarditis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	nephritis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	nivolumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	exanthema/chemically induced	pruritus/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	fatigue/chemically induced	hepatitis autoimmune/etiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	fatigue/chemically induced	hypophysitis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	fatigue/chemically induced	ipilimumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	fatigue/chemically induced	myasthenia gravis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	fatigue/chemically induced	myocarditis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	fatigue/chemically induced	nephritis/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
32130969	fatigue/chemically induced	nivolumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32130969/"", ""32130969"")"	https://pubmed.ncbi.nlm.nih.gov/32130969	pmid-ICI_and_Colitis.txt
